Id-Player,Goals,Minutes,Altersklasse,Liga,Position,Vereinsname,Sex
576925,0,272,Aktiv,"3. Liga, 5. Liga","Flügel links, Verteidigung rechtsaussen",FC Engstringen (11015),M
576998,0,90,Jun.A,5. Liga,Mittelfeld linksaussen,FC Blue Stars ZH (11472),M
577250,0,315,Aktiv,5. Liga,"Flügel rechts, Verteidigung rechtsaussen",FC Egg (11012),M
577256,0,480,30+,Senioren 30+,Tor,FC Volketswil (11075),M
575865,0,665,Jun.B,"4. Liga, Junioren A, Junioren B 1. Stärkeklasse","Ersatz (S), Tor",Centro Lusitano Zurich (11523),M
578595,0,372,Jun.A,5. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Dielsdorf (11008),M
578820,0,384,Jun.C,Junioren B 1. Stärkeklasse,Ersatz (S),FC Greifensee (11056),M
579269,0,490,40+,Senioren 40+,Tor,FC Bäretswil (11067),M
579585,0,490,30+,"4. Liga, Senioren 30+ Promotion","Ersatz (S), Innenverteidigung links, Verteidigung linksaussen",FC Neftenbach (11062),M
579612,0,16,30+,Senioren 30+,Mittelfeld defensiv,FC Dielsdorf (11008),M
577327,0,328,Aktiv,Frauen 2. Liga,"Flügel links, Flügel rechts",FC Phönix Seen (11258),W
577422,0,21,Jun.A,5. Liga,Ersatz (S),FC Rämibühl Zürich (11553),M
555216,0,90,Jun.C,Junioren C 1. Stärkeklasse,Tor,FC Töss (11260),M
555255,0,609,Jun.A,"3. Liga, 5. Liga","Ersatz (S), Mittelfeld linksaussen, Verteidigung linksaussen",FC Wädenswil (11051),M
555262,0,618,Jun.B,Juniorinnen B,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung links",FC Unterstrass (11492),W
555278,0,371,Aktiv,5. Liga,"Ersatz (S), Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Verteidigung rechtsaussen",FC Ellikon Marthalen (11014),M
555308,0,490,40+,Senioren 40+,Tor,FC Wiedikon ZH (11494),M
553567,0,832,Jun.A,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung linksaussen",FC Oberrieden (11078),M
553628,0,504,Aktiv,4. Liga,"Mittelfeld, Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen, hängende Spitze links",FC Gossau (11076),M
553645,0,557,Aktiv,4. Liga,"Innenverteidigung links, Innenverteidigung rechts, Libero",FC Buttikon (11707),M
553657,0,477,Jun.C,Juniorinnen C,Verteidigung rechtsaussen,FC Horgen (11024),W
579713,0,480,40+,Senioren 30+ Promotion,"Innenverteidigung links, Verteidigung linksaussen, Verteidigung rechtsaussen",Grasshopper Club Zürich (11476),M
579962,0,0,Jun.C,Junioren C Promotion,"Ersatz (S), Flügel rechts",FC Regensdorf (11040),M
580127,0,8,Jun.B,Junioren B 1. Stärkeklasse,Verteidigung links,FC Egg (11012),M
580216,0,560,40+,Senioren 30+ Promotion,"Innenverteidigung rechts, Libero, Verteidigung mitte",FC Rafzerfeld (11100),M
580326,0,540,Jun.B,Junioren B 2. Stärkeklasse,"Mittelfeld defensiv rechts, Mittelfeld rechtsaussen, Verteidigung rechtsaussen",FC Feusisberg-Schindellegi (11749),M
578352,0,35,40+,Senioren 40+,Ersatz (S),FC Unterstrass (11492),M
553857,0,785,Aktiv,Frauen 2. Liga,"Innenverteidigung links, Verteidigung mitte",FC Schlieren (11045),W
553912,0,0,30+,5. Liga,Mittelfeld rechtsinnen,Grasshopper Club Zürich (11476),M
553992,0,106,30+,Senioren 30+,"Innenverteidigung links, Mittelfeld linksinnen",FC Altstetten (11469),M
554464,0,306,Aktiv,4. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Wallisellen (11053),M
554609,0,616,Jun.A,4. Liga,"Mittelfeld defensiv, Mittelfeld defensiv rechts, Mittelfeld rechtsinnen",FC Oberglatt (11036),M
552103,0,40,Aktiv,4. Liga,Verteidigung rechts,FC Oberwinterthur (11257),M
552156,0,241,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld rechts, Sturmspitze",FC Ellikon Marthalen (11014),M
552196,0,0,50+,Senioren 40+,Ersatz (S),FC Zürich (11499),M
552527,0,950,Jun.B,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung links, Verteidigung mitte, Verteidigung rechts, Verteidigung rechtsaussen",FC Bassersdorf (11070),M
553069,0,57,40+,Senioren 40+ Promotion,"Ersatz (S), Mittelfeld defensiv links, Sturmspitze rechts",FC Tössfeld (11261),M
581330,0,48,Aktiv,4. Liga,"Flügel rechts, Verteidigung rechtsaussen",SV Rümlang (11043),M
581411,0,148,Jun.B,Junioren A,"Ersatz (S), Verteidigung linksaussen",Centro Lusitano Zurich (11523),M
581470,0,900,30+,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld linksinnen",BC Albisrieden (11542),M
581535,0,107,Jun.C,Junioren C 1. Stärkeklasse,"Flügel rechts, Verteidigung linksaussen",FC Gossau (11076),M
579634,0,153,Aktiv,4. Liga,Verteidigung linksaussen,FC Rafzerfeld (11100),M
579647,0,445,Jun.B,Junioren B Promotion,"Flügel rechts, Sturmspitze links, Sturmspitze rechts",FC Diessenhofen (11809),M
553520,0,420,50+,"Senioren 40+, Senioren 50+/11","Mittelfeld linksinnen, Verteidigung linksaussen",BC Albisrieden (11542),M
550860,0,127,30+,Senioren 30+ Promotion,"Flügel rechts, Verteidigung rechtsaussen",FC Stäfa 1895 (11047),M
551049,0,540,Jun.C,Junioren C 2. Stärkeklasse,Verteidigung linksaussen,FC Mönchaltorf (11035),M
551243,0,90,Jun.C,Junioren C 1. Stärkeklasse,Mittelfeld linksaussen,FC Rot Weiss Winikon (11085),M
47673,0,495,Jun.A,5. Liga,"Mittelfeld, Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts",FC Wald (11052),M
47711,0,752,Jun.B,"Junioren B 1. Stärkeklasse, Junioren B Promotion","Flügel rechts, Innenverteidigung links, Innenverteidigung rechts, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung rechtsaussen",FC Pfäffikon (11037),M
47714,0,584,Aktiv,3. Liga,"Mittelfeld, Mittelfeld defensiv rechts",FC Ellikon Marthalen (11014),M
579703,0,144,30+,4. Liga,Tor,FC Unterstrass (11492),M
579707,0,450,Jun.B,Junioren A,Tor,FC Industrie Turicum (11552),M
579709,0,80,30+,Senioren 30+ Meister,"Ersatz (S), Flügel rechts",FC Bassersdorf (11070),M
581672,0,272,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld linksaussen, Mittelsturm",FC Wollishofen (11497),M
581684,0,66,Aktiv,3. Liga,"Mittelfeld, Mittelsturm",SC Winterthur United (11256),M
581808,0,550,Jun.B,"2. Liga, 4. Liga, Junioren B Promotion","Verteidigung linksaussen, Verteidigung rechts, Verteidigung rechtsaussen",FC Glattbrugg (11021),M
581874,0,485,Jun.B,Junioren B Promotion,"Mittelfeld defensiv rechts, Mittelfeld linksinnen",FC Urdorf (11069),M
581885,0,551,30+,3. Liga,Innenverteidigung rechts,FC Altstetten (11469),M
581970,0,471,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Innenverteidigung links, Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Mittelfeld rechtsinnen",SV Rümlang (11043),M
581973,0,450,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung links, Verteidigung linksaussen",FC Knonau-Mettmenstetten (11083),M
582049,0,326,Jun.A,Frauen 4. Liga,Verteidigung rechtsaussen,FC Regensdorf (11040),W
582195,0,720,Jun.C,U-16 (Frauen),"Innenverteidigung links, Mittelfeld defensiv",FC Oerlikon/Polizei ZH (11544),W
580381,0,395,Jun.A,4. Liga,"Innenverteidigung rechts, Mittelfeld defensiv, Mittelfeld defensiv rechts, hängende Spitze",SC Wipkingen ZH (11495),M
580505,0,180,Jun.B,Frauen 4. Liga,"Flügel rechts, Mittelfeld linksaussen",FC Witikon (11496),W
580622,0,485,40+,Senioren 40+ Meister,"Innenverteidigung links, Verteidigung linksaussen",Grasshopper Club Zürich (11476),M
580629,0,70,40+,Senioren 30+,"Ersatz (S), Verteidigung linksaussen",FC Diessenhofen (11809),M
580653,0,180,Jun.D,Juniorinnen C,Tor,FC Affoltern a/A (11002),W
580906,0,114,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung rechts, Sturmspitze links",FC Wetzikon (11055),M
581190,0,313,Aktiv,"4. Liga, 5. Liga","Ersatz (S), Mittelfeld rechtsinnen, Sturmspitze, Sturmspitze rechts",FC Neunkirch (11109),M
582533,0,105,Jun.A,Frauen 4. Liga,Verteidigung linksaussen,FC Horgen (11024),W
583168,0,720,Aktiv,3. Liga,"Innenverteidigung links, Innenverteidigung rechts",G.S.I. Rümlang 1964 (11064),M
583261,0,326,Aktiv,4. Liga,Mittelfeld linksinnen,FC Dielsdorf (11008),M
583388,0,90,30+,4. Liga,Verteidigung linksaussen,FC Esperanza ZH (11561),M
583476,0,90,Jun.D,Junioren C 2. Stärkeklasse,Verteidigung linksaussen,FC Wiedikon ZH (11494),M
581577,0,429,Aktiv,3. Liga,Tor,Sporting Club Schaffhausen (11114),M
47841,0,460,Jun.B,Frauen 4. Liga,"Innenverteidigung links, Tor, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Witikon (11496),W
45821,0,486,Jun.B,Juniorinnen B,"Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Pfäffikon (11037),W
45835,0,109,Aktiv,5. Liga,"Mittelfeld linksaussen, Mittelsturm",FC Ellikon Marthalen (11014),M
45971,0,419,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Mittelfeld rechtsinnen, Tor",FC United Zürich (11517),M
551464,0,18,50+,Senioren 50+/7,Verteidigung linksaussen,FC Schlieren (11045),M
551563,0,810,Jun.B,"Junioren A Promotion, Youth League B",Tor,FC Phönix Seen (11258),M
551903,0,0,30+,Senioren 30+ Meister,"Ersatz (S), Sturmspitze links",FC Bassersdorf (11070),M
551912,0,440,Aktiv,"2. Liga, 3. Liga","Innenverteidigung links, Verteidigung links, Verteidigung mitte, Verteidigung rechtsaussen",FC Stäfa 1895 (11047),M
581647,0,405,Aktiv,5. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Meilen (11034),M
581657,0,55,40+,Senioren 30+,"Sturmspitze, Verteidigung mitte",FC Weisslingen (11054),M
584238,0,80,40+,Senioren 30+,Verteidigung rechtsaussen,FC Stammheim (11269),M
584261,0,70,40+,Senioren 40+,Mittelfeld defensiv rechts,FC Glattbrugg (11021),M
584281,0,375,30+,3. Liga,"Ersatz (S), Innenverteidigung links, Innenverteidigung rechts, Sturmspitze",FC Mönchaltorf (11035),M
582197,0,966,Aktiv,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld, Mittelfeld links, Mittelfeld rechts",FC Mönchaltorf (11035),M
582209,0,882,Aktiv,3. Liga,"Mittelfeld defensiv links, Mittelfeld defensiv rechts",FC Elgg (11013),M
551932,0,810,Jun.C,Junioren C 1. Stärkeklasse,Tor,FC Fällanden (11017),M
552090,0,385,Jun.D,Junioren C 1. Stärkeklasse,"Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze links",FC Lohn (11112),M
549755,0,420,40+,Senioren 40+ Meister,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld defensiv",Grasshopper Club Zürich (11476),M
549970,0,180,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Tor",FC Industrie Turicum (11552),M
549975,0,740,Aktiv,4. Liga,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Pfäffikon (11037),M
550052,0,321,Jun.B,Juniorinnen B,"Mittelfeld rechtsaussen, Verteidigung rechtsaussen",FC Blue Stars ZH Frauen 1968 (11562),W
550053,0,90,Jun.B,Junioren B 1. Stärkeklasse,Mittelfeld rechtsinnen,FC Wollishofen (11497),M
550119,0,272,Jun.B,Junioren B 1. Stärkeklasse,"Flügel links, Flügel rechts, Mittelfeld defensiv",FC Zürich-Affoltern (11467),M
550335,0,70,Jun.C,Junioren C 2. Stärkeklasse,"Ersatz (S), Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Mönchaltorf (11035),M
582396,0,658,Aktiv,5. Liga,"Flügel rechts, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Sturmspitze, Verteidigung linksaussen, Verteidigung rechtsaussen, hängende Spitze",FC Büsingen (11902),M
582456,0,8,Jun.B,5. Liga,Ersatz (S),SC Hegi Winterthur (11267),M
549332,0,342,Aktiv,3. Liga,"Flügel rechts, Verteidigung linksaussen",FC Hinwil (11023),M
549388,0,382,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte, Verteidigung rechts",FC Altstetten (11469),M
549410,0,250,40+,"Senioren 30+, Senioren 40+","Ersatz (S), Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Ellikon Marthalen (11014),M
549478,0,273,30+,Senioren 30+ Promotion,"Ersatz (S), Innenverteidigung links, Mittelfeld defensiv, Mittelfeld rechtsinnen, hängende Spitze",FC Brüttisellen-Dietlikon (11005),M
584815,0,864,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld linksaussen, Mittelfeld linksinnen, Sturmspitze rechts",FC Hausen a/A (11080),M
584832,0,94,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Stammheim (11269),M
585079,0,568,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Verteidigung mitte, Verteidigung rechtsaussen",Centro Lusitano Zurich (11523),M
585313,0,395,Jun.C,Junioren C 2. Stärkeklasse,"Ersatz (S), Mittelfeld rechts, Mittelfeld rechtsinnen, Verteidigung rechtsaussen",FC Hausen a/A (11080),M
585362,0,360,Jun.A,Frauen 4. Liga,Tor,FFC Lionesses (11456),W
585497,0,32,40+,Senioren 30+ Promotion,"Ersatz (S), Mittelfeld rechtsinnen",FC Unterstrass (11492),M
583618,0,508,Jun.B,Juniorinnen B,"Mittelfeld rechtsaussen, Verteidigung rechts, Verteidigung rechtsaussen",FC Adliswil (11001),W
583635,0,578,Jun.D,"Junioren C Promotion, Youth League C","Mittelfeld rechtsaussen, Sturmspitze, Verteidigung rechtsaussen, hängende Spitze",FC Wiedikon ZH (11494),M
583810,0,45,Jun.D,Junioren C 2. Stärkeklasse,Ersatz (S),FC Weisslingen (11054),M
583860,0,467,Aktiv,4. Liga,"Flügel rechts, Mittelfeld linksaussen, Verteidigung linksaussen",FC Hausen a/A (11080),M
584178,0,597,30+,Frauen 4. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Oerlikon/Polizei ZH (11544),W
584234,0,64,40+,5. Liga,Ersatz (S),CCD Lautaro-Chile (11525),M
585878,0,454,30+,4. Liga,"Innenverteidigung links, Mittelfeld defensiv rechts, Verteidigung rechtsaussen",FC Pfäffikon (11037),M
586375,0,274,Aktiv,Frauen 4. Liga,"Mittelfeld linksaussen, hängende Spitze",FC Hinwil (11023),W
586558,0,79,Jun.C,Junioren C 2. Stärkeklasse,Verteidigung linksaussen,FC Effretikon (11502),M
586671,0,137,Jun.C,Junioren C 2. Stärkeklasse,"Flügel rechts, Sturmspitze",FC Mönchaltorf (11035),M
586737,0,76,40+,Senioren 40+ Meister,"Ersatz (S), Mittelfeld defensiv rechts",FC Wald (11052),M
587038,0,129,Aktiv,3. Liga,"Mittelfeld defensiv, Mittelfeld rechtsinnen",FC Engstringen (11015),M
587260,0,26,Jun.C,Junioren C Promotion,Innenverteidigung links,FC Wallisellen (11053),M
584460,0,697,Aktiv,Frauen 3. Liga,"Mittelfeld, Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Phönix Seen (11258),W
584611,0,123,Jun.C,Juniorinnen C,"Ersatz (S), Mittelfeld linksaussen",FC Hinwil (11023),W
584642,0,230,Jun.C,Junioren C 2. Stärkeklasse,Mittelfeld,FC Wädenswil (11051),M
550578,0,370,30+,"3. Liga, 5. Liga","Ersatz (S), Libero, Tor, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Ramsen (11038),M
550595,0,210,40+,Senioren 40+,"Innenverteidigung links, Innenverteidigung rechts, Sturmspitze links",FC Männedorf (11033),M
549014,0,90,Jun.A,Junioren A Promotion,Mittelfeld,SC Veltheim (11262),M
549121,0,259,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C Promotion","Sturmspitze, Sturmspitze rechts, Verteidigung linksaussen",FC Kloten (11028),M
549260,0,627,Jun.C,Junioren C 1. Stärkeklasse,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Kilchberg-Rüschlikon (11027),M
549320,0,267,Jun.A,Frauen 4. Liga,"Tor, Verteidigung linksaussen",FC Effretikon (11502),W
548601,0,225,Jun.B,Youth League B,Tor,FC Regensdorf (11040),M
548643,0,278,Aktiv,5. Liga,"Ersatz (S), Flügel links, Flügel rechts, Mittelfeld linksinnen",FC Diessenhofen (11809),M
548679,0,310,40+,Senioren 40+ Promotion,"Innenverteidigung rechts, Sturmspitze, Verteidigung rechtsaussen",FC Einsiedeln (11712),M
548682,0,667,Jun.B,Frauen 2. Liga,"Mittelfeld defensiv, Mittelfeld defensiv links",FC Witikon (11496),W
44068,0,295,30+,2. Liga,Innenverteidigung links,FC Küsnacht (11030),M
44140,0,781,30+,4. Liga,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld, Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld rechtsinnen, Sturmspitze rechts",FC Gossau (11076),M
44147,0,90,Jun.C,Junioren C 2. Stärkeklasse,Innenverteidigung links,FC Oberrieden (11078),M
587641,0,571,Jun.C,Juniorinnen C,"Innenverteidigung rechts, Verteidigung links, Verteidigung linksaussen, Verteidigung rechts, Verteidigung rechtsaussen",FC Oetwil-Geroldswil (11079),W
587896,0,431,Jun.C,Junioren C 2. Stärkeklasse,"Ersatz (S), Mittelfeld linksinnen, Mittelfeld rechtsaussen, Sturmspitze links",FC Hausen a/A (11080),M
587940,0,68,Jun.C,Junioren C 1. Stärkeklasse,Ersatz (S),FC Volketswil (11075),M
587968,0,594,Aktiv,"3. Liga, 4. Liga","Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen, Verteidigung mitte",FC Kilchberg-Rüschlikon (11027),M
588030,0,173,Aktiv,5. Liga,Mittelfeld links,FC Herrliberg (11057),M
588305,0,360,30+,Senioren 30+,"Mittelfeld defensiv, Mittelfeld linksinnen, Sturmspitze links, Tor, Verteidigung rechtsaussen",NK Dinamo Schaffhausen (11116),M
585712,0,180,Jun.B,Junioren B 1. Stärkeklasse,Tor,FC Brüttisellen-Dietlikon (11005),M
585722,0,505,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Mittelfeld rechtsinnen, Verteidigung rechts, Verteidigung rechtsaussen",FC Schwerzenbach (11077),M
585769,0,584,Jun.C,"Frauen 4. Liga, Juniorinnen B","Innenverteidigung links, Innenverteidigung rechts, Tor, Verteidigung rechts, Verteidigung rechtsaussen",FC Witikon (11496),W
587460,0,1339,Aktiv,"4. Liga, 5. Liga","Mittelfeld defensiv rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Neftenbach (11062),M
45189,0,476,30+,Senioren 30+,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Dielsdorf (11008),M
45192,0,577,Jun.A,"4. Liga, Junioren A","Ersatz (S), Innenverteidigung links, Innenverteidigung rechts, Mittelfeld defensiv links, Verteidigung linksaussen, Verteidigung rechts",FC Embrach (11266),M
45196,0,145,Jun.A,5. Liga,Ersatz (S),FC Meilen (11034),M
45251,0,273,40+,Senioren 40+ Meister,"Mittelfeld rechtsaussen, Sturmspitze rechts",FC Wallisellen (11053),M
45508,0,751,Aktiv,2. Liga,"Hängende Spitze rechts, Mittelfeld defensiv",FC Horgen (11024),M
45605,0,240,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung vorne",FC Buchs-Dällikon (11473),M
45612,0,470,Aktiv,4. Liga,"Flügel links, Mittelfeld rechtsaussen, Verteidigung linksaussen",SC Zollikon (11066),M
43978,0,432,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Mittelfeld, Mittelfeld rechtsinnen",FC Affoltern a/A (11002),M
549553,0,160,Jun.B,"Junioren A, Junioren B Promotion","Innenverteidigung links, Mittelfeld linksaussen, Verteidigung linksaussen",FC Oetwil-Geroldswil (11079),M
549643,0,543,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Libero",US Avellino Zurigo (11522),M
549717,0,43,Aktiv,4. Liga,Verteidigung links,FC Schwamendingen (11487),M
547971,0,169,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Flügel rechts, Verteidigung rechtsaussen",FC Wiesendangen (11265),M
548147,0,149,Jun.B,"Frauen 2. Liga, Frauen 4. Liga","Mittelfeld, Mittelfeld rechtsaussen",FC Witikon (11496),W
548313,0,420,50+,Senioren 40+,Tor,FC Gossau (11076),M
548390,0,184,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Mittelfeld linksinnen, Sturmspitze rechts",FC Rot Weiss Winikon (11085),M
547552,0,351,Jun.C,Juniorinnen C,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Stäfa 1895 (11047),W
547601,0,157,50+,Senioren 40+,"Mittelfeld rechtsaussen, Sturmspitze links, Tor",FC Gossau (11076),M
589754,0,190,50+,Senioren 50+/7,"Ersatz (S), Mittelfeld defensiv, Verteidigung links",FC Meilen (11034),M
589861,0,77,Jun.B,Frauen 4. Liga,Ersatz (S),FC Wiedikon ZH (11494),W
589934,0,540,Jun.C,Junioren C 2. Stärkeklasse,Tor,FC Oetwil am See (11072),M
590161,0,799,Aktiv,5. Liga,"Innenverteidigung links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Blau-Weiss Erlenbach (11710),M
588323,0,106,Aktiv,4. Liga,"Ersatz (S), Mittelfeld defensiv",Club Reggina Svizzera (11272),M
588324,0,520,Aktiv,4. Liga,"Libero, Mittelfeld defensiv, Verteidigung vorne",FC Industrie Turicum (11552),M
588335,0,244,Aktiv,5. Liga,Mittelfeld linksinnen,FC Oberglatt (11036),M
588693,0,827,Jun.A,"2. Liga, Youth League A","Ersatz (S), Verteidigung rechts, Verteidigung rechtsaussen",FC Regensdorf (11040),M
588876,0,0,40+,Senioren 30+ Meister,Mittelsturm,FC Oerlikon/Polizei ZH (11544),M
588972,0,225,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld linksinnen, Tor",FC Töss (11260),M
589017,0,176,Jun.B,4. Liga,"Flügel rechts, Hängende Spitze rechts, Mittelfeld linksaussen, Sturmspitze links",FC Buchs-Dällikon (11473),M
589079,0,33,40+,Senioren 40+,Mittelfeld links,FC Embrach (11266),M
589237,0,90,Jun.D,Junioren C 1. Stärkeklasse,Tor,FC Horgen (11024),M
587396,0,480,Jun.D,Juniorinnen C,"Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechtsaussen",FC Wald (11052),W
590912,0,225,Jun.B,Junioren B 1. Stärkeklasse,Tor,FC Horgen (11024),M
590932,0,90,Jun.D,Juniorinnen C,Verteidigung rechts,FC Witikon (11496),W
591023,0,460,Aktiv,5. Liga,Verteidigung rechtsaussen,FC Wülflingen (11264),M
591035,0,560,30+,Senioren 30+,Tor,FC Feusisberg-Schindellegi (11749),M
589327,0,560,40+,Senioren 30+,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung rechts, Verteidigung rechtsaussen",FC Mönchaltorf (11035),M
589493,0,131,Jun.B,Junioren B 1. Stärkeklasse,Ersatz (S),FC Volketswil (11075),M
589514,0,95,50+,Senioren 40+,"Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Embrach (11266),M
589620,0,78,Aktiv,4. Liga,"Mittelfeld, Sturmspitze",FC Galatasaray (11518),M
548869,0,58,Jun.A,5. Liga,"Innenverteidigung links, Verteidigung mitte",FC Zürich-Affoltern (11467),M
548909,0,111,Jun.C,Junioren C 1. Stärkeklasse,Verteidigung rechtsaussen,FC Elgg (11013),M
546981,0,109,Jun.B,Junioren B Promotion,"Innenverteidigung links, Verteidigung mitte",FC Stäfa 1895 (11047),M
547251,0,160,30+,Senioren 30+ Meister,"Flügel rechts, Innenverteidigung rechts",FC Bassersdorf (11070),M
547290,0,125,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Egg (11012),M
547381,0,247,30+,Frauen 4. Liga,Verteidigung linksaussen,FC Wiedikon ZH (11494),W
547491,0,360,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte",SC Wipkingen ZH (11495),M
547507,0,374,30+,"3. Liga, 5. Liga","Ersatz (S), Innenverteidigung links",Cholfirst United (11122),M
591383,0,77,Aktiv,4. Liga,Verteidigung rechtsaussen,FC Industrie Turicum (11552),M
591455,0,638,Jun.B,"Frauen 4. Liga, Juniorinnen B","Ersatz (S), Verteidigung rechtsaussen",FC Egg (11012),W
591621,0,327,30+,"2. Liga, 4. Liga","Ersatz (S), Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte",FC Einsiedeln (11712),M
592205,0,391,Jun.D,Junioren C 2. Stärkeklasse,"Innenverteidigung rechts, Mittelfeld, Mittelfeld defensiv, Verteidigung vorne",Sporting Club Schaffhausen (11114),M
592232,0,35,50+,Senioren 50+/7,"Verteidigung rechts, Verteidigung rechtsaussen",FC Fehraltorf (11018),M
592352,0,528,30+,3. Liga,"Flügel links, Mittelfeld rechtsinnen",FC Engstringen (11015),M
590176,0,45,30+,5. Liga,Flügel rechts,Grasshopper Club Zürich (11476),M
590202,0,540,Jun.B,Juniorinnen B,"Innenverteidigung rechts, Tor",FC Wülflingen (11264),W
590319,0,269,Jun.B,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse","Innenverteidigung rechts, Verteidigung links, Verteidigung linksaussen",FC Wülflingen (11264),M
590335,0,315,50+,Senioren 40+,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Elgg (11013),M
590394,0,123,30+,4. Liga,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Knonau-Mettmenstetten (11083),M
590444,0,228,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Tor, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Birmensdorf (11004),M
590485,0,40,30+,Senioren 30+ Promotion,Verteidigung linksaussen,FC Winterthur (11263),M
590523,0,457,Jun.B,Juniorinnen B,"Flügel links, Flügel rechts",FC Witikon (11496),W
590549,0,18,Aktiv,4. Liga,Hängende Spitze rechts,FC Greifensee (11056),M
590637,0,540,Jun.C,Juniorinnen C,"Mittelfeld rechtsaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Regensdorf (11040),W
593050,0,293,Aktiv,4. Liga,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Wollishofen (11497),M
593056,0,523,Aktiv,"4. Liga, 5. Liga","Verteidigung linksaussen, Verteidigung rechtsaussen",FC Neunkirch (11109),M
593219,0,0,Aktiv,3. Liga,"Ersatz (S), Tor",FC Neumünster (11481),M
