Id-Player,Liga,Vereinsname
1216491,Junioren A Promotion,SC Veltheim (11262)
1214369,Junioren C 1. Stärkeklasse,FC Volketswil (11075)
1214393,Juniorinnen C,FC Wädenswil (11051)
1214487,Junioren B 1. Stärkeklasse,US Avellino Zurigo (11522)
1214532,Senioren 30+,NK Dinamo Schaffhausen (11116)
1214559,Junioren C 1. Stärkeklasse,FC Egg (11012)
1214705,"3. Liga, 4. Liga",FC Rüti (11044)
1214864,"Frauen 1. Liga, Frauen 3. Liga",FC Stäfa 1895 (11047)
1214887,Juniorinnen B,FC Pfäffikon (11037)
1215113,3. Liga,SC Siebnen (11746)
1215207,2. Liga,FC Regensdorf (11040)
1215333,Junioren C 2. Stärkeklasse,FC Einsiedeln (11712)
1215367,4. Liga,FC Niederweningen (11068)
1215385,Senioren 50+/7,Unione Sportiva Calabrese (11009)
1215435,4. Liga,FC Niederweningen (11068)
1215631,Juniorinnen C,FC Bauma (11003)
1216019,3. Liga,FC Srbija ZH (11516)
183515,5. Liga,FC Elgg (11013)
183868,5. Liga,FC Schlieren (11045)
183974,"4. Liga, 5. Liga",FC Büsingen (11902)
181738,Junioren B Promotion,FC Diessenhofen (11809)
182104,Junioren B 1. Stärkeklasse,FC Wiesendangen (11265)
182119,Junioren B 1. Stärkeklasse,SC Veltheim (11262)
182323,5. Liga,FC Neftenbach (11062)
182443,Junioren C 1. Stärkeklasse,FC Blue Stars ZH (11472)
182518,Junioren C 2. Stärkeklasse,FC Embrach (11266)
182520,Junioren B 1. Stärkeklasse,FC Hausen a/A (11080)
182529,Juniorinnen C,FC Kloten (11028)
181426,5. Liga,FC Oetwil-Geroldswil (11079)
181500,Senioren 30+ Promotion,FC Brüttisellen-Dietlikon (11005)
1218873,"5. Liga, Senioren 30+ Promotion",FC Fällanden (11017)
1219015,5. Liga,FC Russikon (11074)
1219035,Youth League B,FC Stäfa 1895 (11047)
1219193,4. Liga,FC Uitikon (11059)
1219197,Junioren C 2. Stärkeklasse,FC Embrach (11266)
1219225,Junioren C Promotion,FC Männedorf (11033)
1216671,Senioren 30+ Promotion,Grasshopper Club Zürich (11476)
1216704,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Brüttisellen-Dietlikon (11005)
1216860,"Youth League A, Youth League B",FC Regensdorf (11040)
1217311,Senioren 30+ Promotion,FC Affoltern a/A (11002)
1217315,Junioren C 1. Stärkeklasse,FC Kilchberg-Rüschlikon (11027)
1217322,5. Liga,FC Hakoah ZH (11477)
1217499,Senioren 30+,FC Wallisellen (11053)
1217839,Frauen 3. Liga,FC Einsiedeln (11712)
1220164,Senioren 30+ Promotion,NK Croatia ZH (11524)
1220186,Youth League C,FC Glattbrugg (11021)
1220229,5. Liga,FC Egg (11012)
1217845,Frauen 2. Liga,FC Kloten (11028)
1217921,"3. Liga, 4. Liga",FC Rüti (11044)
1218071,Junioren B 2. Stärkeklasse,FC Bassersdorf (11070)
1218104,Junioren A Promotion,FC Glattfelden (11022)
180754,"Junioren A, Junioren B 1. Stärkeklasse",FC Oetwil-Geroldswil (11079)
180762,5. Liga,FC Dardanët Schaffhausen (11123)
180791,Junioren C 1. Stärkeklasse,FC Greifensee (11056)
180957,5. Liga,FC Wollishofen (11497)
181068,"3. Liga, Senioren 40+, Senioren 50+/7",FC Glattfelden (11022)
181112,Juniorinnen B,FC Blue Stars ZH Frauen 1968 (11562)
181307,Frauen 3. Liga,FC Stäfa 1895 (11047)
181327,Junioren C Promotion,FC Schlieren (11045)
181422,Junioren B Promotion,FC Lohn (11112)
1220394,Senioren 30+ Promotion,FC Schlieren (11045)
1220523,3. Liga,SC Siebnen (11746)
1220577,5. Liga,FC Egg (11012)
1220601,4. Liga,FC Schwamendingen (11487)
1220880,Senioren 40+,FC Schwamendingen (11487)
1220925,Juniorinnen C,FC Bauma (11003)
1220946,Junioren C 2. Stärkeklasse,FC Schwamendingen (11487)
1221081,Senioren 40+ Promotion,FC Schlieren (11045)
1219249,3. Liga,FC Elgg (11013)
1219354,Senioren 30+,SC Winterthur United (11256)
1219674,Senioren 30+,FC Wallisellen (11053)
1219688,Junioren B Promotion,FC Blue Stars ZH (11472)
1219784,Junioren C 1. Stärkeklasse,FC Glattbrugg (11021)
1219789,Junioren B 1. Stärkeklasse,FC Wiedikon ZH (11494)
1219969,Senioren 50+/7,FC Hard Zürich (11506)
1220029,Junioren C 2. Stärkeklasse,FC Buchs-Dällikon (11473)
180376,5. Liga,FC Brasil Suisse (11537)
180518,4. Liga,FC Büsingen (11902)
1221433,Junioren C 2. Stärkeklasse,FC Ellikon Marthalen (11014)
1221487,3. Liga,SC Winterthur United (11256)
1221785,Juniorinnen C,FC Stäfa 1895 (11047)
1221872,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",SC Wipkingen ZH (11495)
1221898,"3. Liga, Youth League A",FC Unterstrass (11492)
1222161,5. Liga,FC Herrliberg (11057)
1222311,Juniorinnen B,FC Richterswil (11041)
1222460,Junioren B 1. Stärkeklasse,FC Oberwinterthur (11257)
1222540,Frauen 1. Liga,FC Blue Stars ZH Frauen 1968 (11562)
1222790,5. Liga,FC Wald (11052)
1222934,Junioren C 1. Stärkeklasse,FC Horgen (11024)
1220253,Junioren C 1. Stärkeklasse,FC Blue Stars ZH (11472)
1220309,4. Liga,FC Bäretswil (11067)
1220374,Junioren B 1. Stärkeklasse,FC Horgen (11024)
1223476,Junioren C 1. Stärkeklasse,FC Fehraltorf (11018)
1223522,Senioren 30+,FC Mönchaltorf (11035)
1223613,Junioren C 1. Stärkeklasse,FC Regensdorf (11040)
1223728,4. Liga,SC Zollikon (11066)
1221150,Senioren 50+/7,FC Hard Zürich (11506)
181585,Junioren C Promotion,FC Männedorf (11033)
181684,Senioren 30+ Promotion,FC Schlieren (11045)
179078,2. Liga,FC Greifensee (11056)
179085,Junioren C 2. Stärkeklasse,FC Glattal Dübendorf (11086)
179086,Junioren C Promotion,FC Pfäffikon (11037)
179186,Juniorinnen C,FC Volketswil (11075)
179291,4. Liga,SV Rümlang (11043)
179895,5. Liga,FC Glattfelden (11022)
179995,"Juniorinnen B, U-16 (Frauen)",FC Schlieren (11045)
180013,4. Liga,FC Oberglatt (11036)
180079,Senioren 40+,FC Russikon (11074)
178716,Junioren B 2. Stärkeklasse,FC Birmensdorf (11004)
178745,"4. Liga, 5. Liga",FC Uitikon (11059)
178875,Youth League A,FC Unterstrass (11492)
178886,Junioren A Promotion,SV Rümlang (11043)
1223947,Junioren B 1. Stärkeklasse,FC Wiesendangen (11265)
1224269,5. Liga,FC Embrach (11266)
1224374,5. Liga,FC Embrach (11266)
1224505,Juniorinnen B,FC Pfäffikon (11037)
1224536,"4. Liga, 5. Liga",FC Buttikon (11707)
1224664,5. Liga,SC Wipkingen ZH (11495)
1224713,Senioren 40+ Meister,FC Herrliberg (11057)
1224778,Junioren B 1. Stärkeklasse,FC Oberrieden (11078)
1223026,"Junioren C 1. Stärkeklasse, Youth League C",FC Urdorf (11069)
1223055,"Junioren B 2. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Ellikon Marthalen (11014)
1223191,Frauen 4. Liga,FC Elgg (11013)
1223268,"Senioren 30+, Senioren 40+",FC Greifensee (11056)
1225514,Frauen 4. Liga,FC Rafzerfeld (11100)
1225639,Senioren 30+,FC Newborn (11117)
1225730,Junioren B 1. Stärkeklasse,FC Zürich-Affoltern (11467)
1225738,Senioren 40+,SC Veltheim (11262)
1225773,Senioren 30+,FC Birmensdorf (11004)
1226022,3. Liga,FC Kloten (11028)
1226028,Senioren 40+ Promotion,Centro Lusitano Zurich (11523)
1226063,Junioren B 1. Stärkeklasse,Centro Lusitano Zurich (11523)
1223911,Juniorinnen C,FC Blue Stars ZH Frauen 1968 (11562)
1223944,"3. Liga, Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Mönchaltorf (11035)
180594,Senioren 30+ Promotion,FC Srbija ZH (11516)
178170,3. Liga,FC Männedorf (11033)
178405,4. Liga,FC Knonau-Mettmenstetten (11083)
178427,Junioren B 1. Stärkeklasse,FC Engstringen (11015)
178455,Senioren 40+ Promotion,SV Rümlang (11043)
178484,2. Liga,FC Herrliberg (11057)
177945,Juniorinnen C,FC Oetwil-Geroldswil (11079)
178021,Junioren C 2. Stärkeklasse,FC Kloten (11028)
178115,Senioren 30+ Meister,FC Oerlikon/Polizei ZH (11544)
1226225,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
1226309,Junioren C 1. Stärkeklasse,FC Dielsdorf (11008)
1226322,Junioren C 2. Stärkeklasse,FC Effretikon (11502)
1226333,Junioren B 2. Stärkeklasse,FC Embrach (11266)
1226363,Senioren 30+ Promotion,FC Schlieren (11045)
1226440,Senioren 30+ Promotion,FC Kilchberg-Rüschlikon (11027)
1226498,Junioren B 1. Stärkeklasse,FC Rüti (11044)
1226508,Junioren C Promotion,FC Wallisellen (11053)
1226514,4. Liga,FC Wülflingen (11264)
1226569,Senioren 30+ Promotion,FC Niederweningen (11068)
1226644,Juniorinnen B,FC Männedorf (11033)
1226692,4. Liga,FC Zürich-Affoltern (11467)
1225283,Junioren B Promotion,FC Horgen (11024)
1227508,Juniorinnen C,FC Brüttisellen-Dietlikon (11005)
1227621,5. Liga,FC Blau-Weiss Erlenbach (11710)
1227766,"4. Liga, Junioren B 1. Stärkeklasse",FC Schwamendingen (11487)
1227852,3. Liga,FC Maur (11065)
1227926,Senioren 30+ Promotion,SC Veltheim (11262)
1227937,"3. Liga, 5. Liga",FC Maur (11065)
1227948,Juniorinnen C,FC Brüttisellen-Dietlikon (11005)
1226223,Senioren 30+,FC Thayngen (11108)
177355,Junioren B 2. Stärkeklasse,FC Republika Srpska (11539)
177375,"3. Liga, Junioren B 2. Stärkeklasse",Cholfirst United (11122)
177438,"Junioren B 2. Stärkeklasse, Junioren B Promotion",FC Stäfa 1895 (11047)
177469,Junioren B 2. Stärkeklasse,FC Pfäffikon (11037)
177615,4. Liga,FC Regensdorf (11040)
177714,Senioren 40+,FC Wiedikon ZH (11494)
177822,Senioren 30+,Racing Club ZH (11485)
177895,Junioren C 2. Stärkeklasse,FC Oerlikon/Polizei ZH (11544)
1229254,4. Liga,FC Männedorf (11033)
1229402,Junioren C Promotion,FC Oetwil-Geroldswil (11079)
1229454,Junioren B 1. Stärkeklasse,FC Mönchaltorf (11035)
1226874,Senioren 40+ Promotion,FC Schlieren (11045)
176400,Frauen 1. Liga,FC Stäfa 1895 (11047)
176660,Junioren C 2. Stärkeklasse,FC Srbija ZH (11516)
176737,Junioren B 1. Stärkeklasse,FC Wollerau (11765)
176791,4. Liga,FC Unterstrass (11492)
176809,Senioren 30+,FC Adliswil (11001)
176830,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Wädenswil (11051)
176888,Junioren B 1. Stärkeklasse,FC Oberwinterthur (11257)
177084,5. Liga,FC Diessenhofen (11809)
1227052,"Junioren C 2. Stärkeklasse, Junioren C Promotion",SC Zollikon (11066)
1227163,Senioren 40+,FC Glattbrugg (11021)
1227244,"4. Liga, Senioren 30+ Promotion",FC Männedorf (11033)
1227347,Junioren C 1. Stärkeklasse,FC Egg (11012)
176235,Junioren C 1. Stärkeklasse,FC Unterstrass (11492)
176280,Senioren 40+,FC Galatasaray (11518)
173687,Frauen 2. Liga,FC Schlieren (11045)
1230603,5. Liga,FC Wollerau (11765)
1230668,2. Liga,FC Glattbrugg (11021)
1228353,Junioren C 1. Stärkeklasse,FC Egg (11012)
1228758,Senioren 30+,FC Phönix Seen (11258)
1228964,Junioren C 2. Stärkeklasse,US Virtus Badolato (11559)
10776,Senioren 40+,FC Schwamendingen (11487)
11174,Senioren 50+/7,FC Effretikon (11502)
11260,Senioren 30+,FC Weisslingen (11054)
11314,Junioren C 2. Stärkeklasse,FC Richterswil (11041)
9569,Frauen 3. Liga,FC Wiedikon ZH (11494)
9638,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",SC Wipkingen ZH (11495)
9833,Youth League A,FC Unterstrass (11492)
1229201,"4. Liga, Senioren 30+ Promotion",FC Wollishofen (11497)
1232187,Senioren 30+,FC Industrie Turicum (11552)
1229574,Juniorinnen B,FC Wallisellen (11053)
1229609,Junioren C 2. Stärkeklasse,FC Effretikon (11502)
1229740,Senioren 30+ Meister,FC Herrliberg (11057)
1229821,Senioren 50+/7,FC Unterstrass (11492)
1230127,4. Liga,FC Gossau (11076)
1230308,Junioren C 2. Stärkeklasse,FC United Zürich (11517)
1230440,5. Liga,FC Räterschen (11039)
174699,4. Liga,FC Einsiedeln (11712)
174704,Senioren 40+,FC Regensdorf (11040)
174807,5. Liga,FC Wald (11052)
175090,"3. Liga, 4. Liga",FC Oberwinterthur (11257)
175371,"4. Liga, Senioren 30+ Promotion",SC Veltheim (11262)
175400,Junioren C 2. Stärkeklasse,FC Bäretswil (11067)
175421,Senioren 40+,FC Bosna Zürich (11541)
175641,U-16 (Frauen),FC Oerlikon/Polizei ZH (11544)
1232919,Youth League C,FC Glattbrugg (11021)
1232989,"2. Liga, 3. Liga",FC Stäfa 1895 (11047)
1231043,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
1231123,Senioren 30+,SC Post Winterthur (11259)
1231295,3. Liga,FC Diessenhofen (11809)
1231347,Junioren C 1. Stärkeklasse,FC Küsnacht (11030)
1231369,"Junioren C 1. Stärkeklasse, Youth League C",FC Phönix Seen (11258)
173855,Junioren B 1. Stärkeklasse,FC Bosna Zürich (11541)
173925,"4. Liga, Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Hinwil (11023)
173988,4. Liga,Benfica Clube de Zurique (11536)
174100,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
174332,Senioren 40+,FC Zürich (11499)
174618,5. Liga,FC Kempttal (11026)
174678,"4. Liga, Senioren 30+ Promotion",FC Neftenbach (11062)
172550,Junioren B 1. Stärkeklasse,SC Wipkingen ZH (11495)
1231838,Juniorinnen B,FC Blue Stars ZH Frauen 1968 (11562)
173417,"3. Liga, 4. Liga",FC Hinwil (11023)
173661,Junioren C 1. Stärkeklasse,FC Horgen (11024)
171593,Junioren B Promotion,FC Oetwil-Geroldswil (11079)
1233324,Junioren C 2. Stärkeklasse,FC Bosna Zürich (11541)
1233431,Junioren C 2. Stärkeklasse,FC Embrach (11266)
1233679,Senioren 40+ Promotion,FC Tössfeld (11261)
1232202,"Senioren 30+ Promotion, Senioren 40+ Meister",FC Srbija ZH (11516)
1232213,Junioren B 1. Stärkeklasse,FC Buchs-Dällikon (11473)
1232216,3. Liga,FC Altstetten (11469)
1232322,5. Liga,FC Einsiedeln (11712)
1232517,Junioren B 1. Stärkeklasse,FC Einsiedeln (11712)
1232550,"4. Liga, Junioren A Promotion, Junioren B 1. Stärkeklasse",SV Rümlang (11043)
1232556,4. Liga,FC Birmensdorf (11004)
1232748,Frauen 4. Liga,FC Wiedikon ZH (11494)
1232749,Senioren 40+,FC Embrach (11266)
1232819,Junioren A,Centro Lusitano Zurich (11523)
1235230,Frauen 3. Liga,FC Schwerzenbach (11077)
1235391,"4. Liga, Youth League A",FC Wallisellen (11053)
1235421,"U-18 (Frauen), U-18 Women's Cup",GC Frauenfussball (11705)
1235492,Nationalliga B (Frauen),FC Oerlikon/Polizei ZH (11544)
1233057,Junioren C 2. Stärkeklasse,FC Embrach (11266)
1233090,"Frauen 2. Liga, Frauen 3. Liga",FC Schlieren (11045)
1233113,2. Liga,FC Küsnacht (11030)
1233195,Junioren B 1. Stärkeklasse,SV Rümlang (11043)
172714,3. Liga,FC Hinwil (11023)
172778,Juniorinnen C,SC Wipkingen ZH (11495)
172927,4. Liga,FC Esperanza ZH (11561)
172970,Frauen 3. Liga,FC Pfäffikon (11037)
172976,Frauen 4. Liga,FC Elgg (11013)
173267,Senioren 40+ Promotion,FC Brüttisellen-Dietlikon (11005)
173357,5. Liga,FC Hakoah ZH (11477)
173386,Senioren 50+/7,FC Wädenswil (11051)
1235970,Junioren C 2. Stärkeklasse,FC Wiedikon ZH (11494)
1235974,Senioren 30+ Meister,FC Republika Srpska (11539)
1235979,Juniorinnen C,FC Wädenswil (11051)
1235988,Junioren B 2. Stärkeklasse,FC Republika Srpska (11539)
1236527,"3. Liga, 4. Liga",FC Hinwil (11023)
1233846,"4. Liga, 5. Liga, Junioren B 1. Stärkeklasse",FC Zürich-Affoltern (11467)
1234357,Junioren C Promotion,FC Männedorf (11033)
1234361,Junioren C 2. Stärkeklasse,FC Beringen (11101)
1234678,Senioren 30+,FC Feusisberg-Schindellegi (11749)
171702,"4. Liga, Senioren 30+",FC Oberglatt (11036)
171800,3. Liga,FC Mönchaltorf (11035)
172030,Junioren B 1. Stärkeklasse,FC Buchs-Dällikon (11473)
172099,Senioren 50+/7,FC Stäfa 1895 (11047)
172113,U-16 (Frauen),FC Oerlikon/Polizei ZH (11544)
172389,3. Liga,FC Engstringen (11015)
170146,4. Liga,FC Schwamendingen (11487)
170550,Frauen 4. Liga,SC Wipkingen ZH (11495)
170589,Junioren C 2. Stärkeklasse,FC Beringen (11101)
170738,"Frauen 1. Liga, Frauen 3. Liga",FC Stäfa 1895 (11047)
168909,Junioren B 1. Stärkeklasse,FC Buchs-Dällikon (11473)
1236677,5. Liga,FC Ellikon Marthalen (11014)
1236699,Nationalliga B (Frauen),FC Schlieren (11045)
1236789,3. Liga,FC Horgen (11024)
1237106,Senioren 40+,FC Zürich (11499)
1237182,3. Liga,FC Regensdorf (11040)
1237217,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Ellikon Marthalen (11014)
1237235,Junioren A Promotion,FC Glattfelden (11022)
1235556,4. Liga,FC Knonau-Mettmenstetten (11083)
1235592,5. Liga,FC Buchs-Dällikon (11473)
1235723,"Juniorinnen C, U-16 (Frauen)",FC Schlieren (11045)
1235846,Frauen 30+ (7v7),FC Bauma (11003)
1235961,3. Liga,SC Veltheim (11262)
1237586,4. Liga,FC Buchs-Dällikon (11473)
1237599,Junioren B Promotion,FC Pfäffikon (11037)
1237827,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Oberglatt (11036)
1237904,3. Liga,FC Unterstrass (11492)
1238052,Junioren C 1. Stärkeklasse,FC Kloten (11028)
1238227,Junioren B 2. Stärkeklasse,FC Weisslingen (11054)
1236535,"2. Liga, 4. Liga, Junioren B 1. Stärkeklasse",FC Gossau (11076)
1236582,5. Liga,Inter Club Zurigo (11511)
1236595,Junioren C 1. Stärkeklasse,FC Industrie Turicum (11552)
1236663,Senioren 40+,FC Wiesendangen (11265)
170225,3. Liga,FC Oberwinterthur (11257)
170268,4. Liga,FC Effretikon (11502)
170424,Junioren C 1. Stärkeklasse,FC Regensdorf (11040)
170462,Senioren 30+ Promotion,FC Winterthur (11263)
170475,5. Liga,FC Wald (11052)
170529,4. Liga,FC Galatasaray (11518)
1239208,Junioren C 2. Stärkeklasse,FC Wädenswil (11051)
1237245,Junioren C Promotion,FC Männedorf (11033)
1237249,Junioren B 2. Stärkeklasse,FC Räterschen (11039)
1237420,3. Liga,SC Siebnen (11746)
168912,Frauen 3. Liga,FC Embrach (11266)
168929,4. Liga,FC Industrie Turicum (11552)
169016,"Senioren 40+, Senioren 50+/7",FC Unterstrass (11492)
169074,Senioren 30+,FC Effretikon (11502)
169193,5. Liga,FC Wülflingen (11264)
169464,Junioren A,FC Brüttisellen-Dietlikon (11005)
169542,Junioren B 1. Stärkeklasse,FC Brüttisellen-Dietlikon (11005)
169698,Junioren C Promotion,FC Männedorf (11033)
169777,Juniorinnen B,FC Schlieren (11045)
167085,Senioren 50+/7,FC KB (11557)
167126,Senioren 30+,FC Oberglatt (11036)
1237582,"3. Liga, 5. Liga",FC Witikon (11496)
168505,2. Liga,FC Wiedikon ZH (11494)
165892,Juniorinnen C,FC Affoltern a/A (11002)
166188,5. Liga,SC Siebnen (11746)
1239707,"4. Liga, Senioren 30+ Promotion",FC Neftenbach (11062)
1239768,4. Liga,FC Zürich-Affoltern (11467)
1239871,Junioren C Promotion,FC Industrie Turicum (11552)
1239927,Junioren C 2. Stärkeklasse,FC Weisslingen (11054)
1240008,2. Liga,FC Unterstrass (11492)
1240402,Junioren B 1. Stärkeklasse,FC Fehraltorf (11018)
1240454,Senioren 30+,FC Altstetten (11469)
1238259,"Senioren 40+ Promotion, Senioren 50+/7",FC Affoltern a/A (11002)
1238388,Frauen 3. Liga,FC Glattfelden (11022)
1238462,5. Liga,FC Glattal Dübendorf (11086)
1238629,Senioren 50+/7,FC Srbija ZH (11516)
1238795,4. Liga,FC Schwamendingen (11487)
1239172,Junioren B 2. Stärkeklasse,FC Räterschen (11039)
1241354,"2. Liga, 3. Liga",FC Bassersdorf (11070)
1241432,Juniorinnen C,FC Kloten (11028)
1241434,Junioren B Promotion,FC Urdorf (11069)
1241525,Junioren C 1. Stärkeklasse,FC Wädenswil (11051)
1239277,4. Liga,FC Wallisellen (11053)
1239527,Junioren B 1. Stärkeklasse,FC Adliswil (11001)
1239639,4. Liga,FC Hard Zürich (11506)
167449,4. Liga,SV Seebach ZH (11488)
167673,Junioren B Promotion,FC Richterswil (11041)
167694,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Einsiedeln (11712)
167793,"3. Liga, 4. Liga",SC Zollikon (11066)
167873,Senioren 40+,FC Birmensdorf (11004)
167876,Juniorinnen B,FC Witikon (11496)
168361,Junioren C 2. Stärkeklasse,FC Hausen a/A (11080)
168426,5. Liga,FC Pfäffikon (11037)
168497,4. Liga,SC Wipkingen ZH (11495)
164647,Junioren B 1. Stärkeklasse,FC Greifensee (11056)
164740,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
164765,Senioren 30+,FC Weisslingen (11054)
1241583,Senioren 40+ Promotion,Centro Lusitano Zurich (11523)
1241758,Junioren B 1. Stärkeklasse,FC Buchs-Dällikon (11473)
1242143,Junioren B 1. Stärkeklasse,FC Stein am Rhein (11107)
1242317,Senioren 30+,FC Meilen (11034)
1242725,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC United Zürich (11517)
1242867,Juniorinnen C,FC Urdorf (11069)
1240463,Senioren 30+,FC Hausen a/A (11080)
1240556,Frauen 4. Liga,FC Adliswil (11001)
1240561,4. Liga,FC Stäfa 1895 (11047)
1240870,Senioren 40+ Promotion,SV Rümlang (11043)
1240919,Senioren 40+,FC Brasil Suisse (11537)
1240926,5. Liga,FC Dardanët Schaffhausen (11123)
1241002,Frauen 3. Liga,FC Bassersdorf (11070)
1243849,Juniorinnen B,FC Blue Stars ZH Frauen 1968 (11562)
1243944,4. Liga,FC Neftenbach (11062)
1244014,4. Liga,FC Hard Zürich (11506)
1244112,"Junioren B Promotion, Junioren C Promotion",FC Stäfa 1895 (11047)
1244113,Junioren C Promotion,FC Tössfeld (11261)
1244181,Junioren B 1. Stärkeklasse,FC Bassersdorf (11070)
1244271,Frauen 1. Liga,FC Stäfa 1895 (11047)
1244282,Junioren B 1. Stärkeklasse,FC Srbija ZH (11516)
166195,Junioren B 2. Stärkeklasse,FC Embrach (11266)
166258,4. Liga,SC Zollikon (11066)
166515,Senioren 40+ Meister,FC Wallisellen (11053)
166528,"2. Liga, 4. Liga",FC Embrach (11266)
166692,Frauen 3. Liga,FC Unterstrass (11492)
166699,Senioren 30+ Promotion,FC Stäfa 1895 (11047)
167070,Frauen 30+ (7v7),FC Horgen (11024)
164633,Junioren B 1. Stärkeklasse,FC Mönchaltorf (11035)
1245629,Juniorinnen B,FC Blue Stars ZH Frauen 1968 (11562)
1244337,Senioren 50+/7,FC Kloten (11028)
1244393,"5. Liga, Senioren 40+ Meister",FC Herrliberg (11057)
1244538,Junioren C 2. Stärkeklasse,FC Wiedikon ZH (11494)
1244540,Senioren 50+/7,FC Horgen (11024)
1244628,"5. Liga, Junioren B 1. Stärkeklasse",FC Maur (11065)
1244637,"5. Liga, Senioren 30+",FC Ellikon Marthalen (11014)
1244712,3. Liga,FC Wetzikon (11055)
1244822,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
1244923,"4. Liga, Senioren 30+",FC Kollbrunn-Rikon (11029)
1244929,Junioren C 2. Stärkeklasse,FC Stammheim (11269)
1245114,"5. Liga, Junioren B 1. Stärkeklasse",FC Einsiedeln (11712)
1243701,3. Liga,FC Oberrieden (11078)
1243759,Junioren B 1. Stärkeklasse,FC Stammheim (11269)
1243784,"Junioren C 1. Stärkeklasse, Youth League C",FC Küsnacht (11030)
1243838,Senioren 30+ Promotion,FC Niederweningen (11068)
165549,5. Liga,FC Engstringen (11015)
163557,4. Liga,Centro Lusitano Zurich (11523)
163608,Junioren C 1. Stärkeklasse,FC Kempttal (11026)
163856,Junioren C 1. Stärkeklasse,FC Diessenhofen (11809)
10368,Senioren 30+,SC Winterthur United (11256)
10377,Senioren 30+,FC Wiesendangen (11265)
10435,Senioren 30+ Meister,FC Tössfeld (11261)
7801,"3. Liga, 4. Liga, 5. Liga",FC Witikon (11496)
8320,Frauen 3. Liga,FC Schwerzenbach (11077)
8360,Junioren C Promotion,FC Pfäffikon (11037)
1245287,Junioren C 1. Stärkeklasse,FC Diessenhofen (11809)
1245289,3. Liga,FC Elgg (11013)
1245333,Junioren C 1. Stärkeklasse,FC Küsnacht (11030)
1245388,Junioren C 1. Stärkeklasse,FC Greifensee (11056)
1245537,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Einsiedeln (11712)
1245623,"Frauen 4. Liga, Juniorinnen B",FC Egg (11012)
1246898,Junioren C Promotion,FC Oetwil-Geroldswil (11079)
1247098,Senioren 40+,FC Birmensdorf (11004)
1245204,Junioren C 2. Stärkeklasse,FC Oberglatt (11036)
1245226,"5. Liga, Junioren B 1. Stärkeklasse",FC Wollerau (11765)
1245259,Senioren 30+,NK Dinamo Schaffhausen (11116)
9879,3. Liga,FC Rüti (11044)
10148,3. Liga,FC Ramsen (11038)
10181,Senioren 40+,FC Gossau (11076)
10232,3. Liga,FC Töss (11260)
164908,5. Liga,FC Glattal Dübendorf (11086)
165063,Senioren 30+ Meister,BC Albisrieden (11542)
165119,"Junioren C 1. Stärkeklasse, Youth League C",FC Phönix Seen (11258)
165122,Juniorinnen B,FC Pfäffikon (11037)
165215,"Frauen 4. Liga, Juniorinnen B",FC Herrliberg (11057)
165480,Junioren B Promotion,FC Herrliberg (11057)
165543,Juniorinnen C,FC Phönix Seen (11258)
1248504,3. Liga,FC Srbija ZH (11516)
1245919,5. Liga,FC Stammheim (11269)
1245953,Senioren 30+ Meister,FC Bassersdorf (11070)
1246152,Senioren 40+,FC Männedorf (11033)
1246381,Junioren B 2. Stärkeklasse,FC Bassersdorf (11070)
163875,Senioren 30+,FC Wallisellen (11053)
163938,Junioren C 1. Stärkeklasse,FC Zürich-Affoltern (11467)
164034,Junioren A Promotion,FC Hinwil (11023)
164371,Junioren B 1. Stärkeklasse,FC Wiedikon ZH (11494)
161904,Senioren 30+ Meister,BC Albisrieden (11542)
162096,Senioren 40+,FC Dielsdorf (11008)
162144,"Frauen 2. Liga, Nationalliga B (Frauen)",FC Wädenswil (11051)
162209,"3. Liga, 4. Liga",FC Volketswil (11075)
162215,Juniorinnen C,FC Wetzikon (11055)
162217,5. Liga,FC Wollishofen (11497)
162277,Junioren C 1. Stärkeklasse,FC Urdorf (11069)
161102,Junioren B 1. Stärkeklasse,FC Beringen (11101)
1249034,"Junioren A Promotion, Junioren B 1. Stärkeklasse",SC Veltheim (11262)
1249065,"3. Liga, Junioren A Promotion, Junioren B 1. Stärkeklasse",FC Männedorf (11033)
1249068,Frauen 3. Liga,SC Veltheim (11262)
1249146,Junioren C 2. Stärkeklasse,FC Mönchaltorf (11035)
